fecha,tmax_c,tmin_c
2025-06-16,30.79,20.33
2025-06-17,30.64,21.33
2025-06-18,30.82,21.83
2025-06-19,31.1,21.69
2025-06-20,29.8,22.08
2025-06-21,29.07,21.46
2025-06-22,31.08,21.35
2025-06-23,31.89,20.96
2025-06-24,28.0,22.22
2025-06-25,28.63,21.43
2025-06-26,31.36,20.47
2025-06-27,32.92,21.46
2025-06-28,31.28,21.56
2025-06-29,29.39,21.83
2025-06-30,31.76,21.52
2025-07-01,32.52,21.98
2025-07-02,32.2,21.12
2025-07-03,26.31,21.47
2025-07-04,28.92,20.89
2025-07-05,26.9,19.42
2025-07-06,31.26,19.03
2025-07-07,32.02,20.38
2025-07-08,31.04,20.7
2025-07-09,29.2,20.86
2025-07-10,26.36,20.77
2025-07-11,30.35,20.81
2025-07-12,26.9,20.76
2025-07-13,30.2,19.74
2025-07-14,31.9,20.75
2025-07-15,31.53,20.84
2025-07-16,32.39,20.8
2025-07-17,31.19,21.23
2025-07-18,29.73,21.12
2025-07-19,30.9,19.58
2025-07-20,30.51,20.61
2025-07-21,30.75,20.97
2025-07-22,31.47,20.85
2025-07-23,26.98,21.19
2025-07-24,28.78,20.06
2025-07-25,31.12,20.06
2025-07-26,31.19,21.09
2025-07-27,29.01,21.94
2025-07-28,30.13,21.02
2025-07-29,28.37,21.03
2025-07-30,30.49,20.01
2025-07-31,26.24,21.1
2025-08-01,28.86,20.68
2025-08-02,30.68,20.4
2025-08-03,29.1,20.76
2025-08-04,29.72,20.82
2025-08-05,30.76,20.95
2025-08-06,30.06,20.93
2025-08-07,32.25,20.54
2025-08-08,29.03,20.72
2025-08-09,26.56,20.32
2025-08-10,30.35,18.92
2025-08-11,30.21,19.66
2025-08-12,29.65,19.72
2025-08-13,32.05,20.11
2025-08-14,31.79,20.39
2025-08-15,29.99,21.06
2025-08-16,31.02,21.5
2025-08-17,31.72,20.78
2025-08-18,28.35,20.61
2025-08-19,28.76,21.16
2025-08-20,32.13,20.93
2025-08-21,32.43,21.35
2025-08-22,30.86,21.13
2025-08-23,29.34,19.6
2025-08-24,33.16,20.43
2025-08-25,31.48,21.62
2025-08-26,28.47,21.65
2025-08-27,28.93,20.18
2025-08-28,29.35,19.71
2025-08-29,30.39,20.32
2025-08-30,30.84,20.25
2025-08-31,32.14,19.93
2025-09-01,31.43,21.01
2025-09-02,29.89,21.31
2025-09-03,30.86,21.44
2025-09-04,30.3,21.34
2025-09-05,29.02,20.98
2025-09-06,29.52,20.72
2025-09-07,29.61,21.29
2025-09-08,30.79,20.2
2025-09-09,31.72,20.88
2025-09-10,31.2,20.36
2025-09-11,31.62,20.67
2025-09-12,29.7,22.08
2025-09-13,31.92,20.94
2025-09-14,30.02,21.77
2025-09-15,30.31,21.26
2025-09-16,31.63,20.79
2025-09-17,32.63,21.06
2025-09-18,30.14,20.94
2025-09-19,30.58,20.61
2025-09-20,32.95,19.8
2025-09-21,31.29,21.43
2025-09-22,33.71,20.94
2025-09-23,33.92,21.04
2025-09-24,30.88,21.5
2025-09-25,30.54,21.9
2025-09-26,29.92,21.1
2025-09-27,32.25,20.87
2025-09-28,30.18,21.58
2025-09-29,30.76,20.15
2025-09-30,28.94,21.69
2025-10-01,29.32,20.92
2025-10-02,31.15,20.63
2025-10-03,31.22,20.46
2025-10-04,31.65,20.4
2025-10-05,30.08,21.18
2025-10-06,30.99,21.22
2025-10-07,30.2,21.4
2025-10-08,31.13,21.23
2025-10-09,30.64,20.36
2025-10-10,29.68,20.76
2025-10-11,30.6,20.28
2025-10-12,31.85,20.91
2025-10-13,32.04,21.28
2025-10-14,29.54,21.44
2025-10-15,31.27,20.37
2025-10-16,31.88,20.85
2025-10-17,31.22,20.74
2025-10-18,30.09,20.87
2025-10-19,32.05,20.85
2025-10-20,27.33,21.12
2025-10-21,28.36,20.38
2025-10-22,29.21,20.95
2025-10-23,27.11,21.11
2025-10-24,29.99,20.54
2025-10-25,30.55,20.59
2025-10-26,31.1,20.99
2025-10-27,30.89,20.75
2025-10-28,31.71,21.3
2025-10-29,30.99,21.83
2025-10-30,29.86,21.5
2025-10-31,29.52,20.51
2025-11-01,30.37,20.75
2025-11-02,31.77,21.38
2025-11-03,32.7,20.46
2025-11-04,32.89,20.5
2025-11-05,30.47,21.36
2025-11-06,31.25,21.31
2025-11-07,31.72,21.28
2025-11-08,31.29,21.86
2025-11-09,32.6,21.25
2025-11-10,32.14,21.41
2025-11-11,32.9,20.69
2025-11-12,32.65,21.6
2025-11-13,31.84,20.59
2025-11-14,32.68,20.23
2025-11-15,33.16,20.42
2025-11-16,33.06,20.78
2025-11-17,30.55,20.59
2025-11-18,31.53,21.49
2025-11-19,32.56,20.58
2025-11-20,29.91,21.84
2025-11-21,29.67,20.96
2025-11-22,31.33,20.59
2025-11-23,30.13,19.68
2025-11-24,27.79,20.28
2025-11-25,26.13,20.5
2025-11-26,28.55,19.81
2025-11-27,30.3,19.94
2025-11-28,31.04,20.11
2025-11-29,29.05,20.73
2025-11-30,28.11,20.2
2025-12-01,29.93,19.52
2025-12-02,30.52,19.92
2025-12-03,30.09,18.57
2025-12-04,28.99,17.27
2025-12-05,29.71,19.63
2025-12-06,30.1,19.78
2025-12-07,30.88,19.46
2025-12-08,30.96,20.71
2025-12-09,31.3,20.41
2025-12-10,31.28,20.44
2025-12-11,31.55,20.41
2025-12-12,30.67,20.67
2025-12-13,31.38,20.14
2025-12-14,31.84,18.89
2025-12-15,32.04,20.14
2025-12-16,32.07,20.14
2025-12-17,32.5,20.2
2025-12-18,32.37,20.34
2025-12-19,31.53,19.05
2025-12-20,30.41,19.08
2025-12-21,31.44,19.1
2025-12-22,32.28,19.97
2025-12-23,31.11,18.49
2025-12-24,31.22,18.34
2025-12-25,30.95,18.4
2025-12-26,31.65,18.24
2025-12-27,31.86,18.29
2025-12-28,31.91,19.66
2025-12-29,32.34,20.78
2025-12-30,30.66,21.06
2025-12-31,32.22,21.08
